# GoalTracker 财报跟踪
股票代码,公司名称,行业,行业二级,行业三级,板块,林奇类型,披露日期,报告期,季度,营业收入,营收同比,毛利润,净利润,扣非净利润,扣非净利同比,经营现金流,销售收现,资本开支,ROE,毛利率
601339.SH,百隆东方,纺织服饰,纺织制造,棉纺,上交所主板A股,,2026-08-07,2026-06-30,2026Q2,42.7385483464,19.0285411198,7.015,5.5947815129,5.2877375479,46.681856510805,9.8872131828,46.4583,1.2494,5.96,16.4137280931
603132.SH,金徽股份,有色金属,工业金属,铅锌,上交所主板A股,,2026-08-07,2026-06-30,2026Q2,10.845263026,37.0026630278,7.5882,4.0883810336,4.030250892,70.640613557987,5.7947741455,12.6451,7.7013,12.26,69.9676450023
600770.SH,综艺股份,综合,综合Ⅱ,综合Ⅲ,上交所主板A股,,2026-08-07,2026-06-30,2026Q2,3.3077438098000003,55.1841570789,0.7746,0.471373704,-0.0645432197,9.571847785421,0.3849061696,2.8184,0.0193,1.38,23.4184703696
600727.SH,鲁北化工,基础化工,化学原料,钛白粉,上交所主板A股,,2026-08-06,2026-06-30,2026Q2,30.3070827299,17.5506209926,4.095,1.7160677358,1.6915932163,120.907011650961,1.1000282964,29.0176,2.0161,5.24,13.5116974764
600595.SH,中孚实业,有色金属,工业金属,铝,上交所主板A股,,2026-08-05,2026-06-30,2026Q2,142.5806845879,34.8459302154,30.9201,18.8083210343,19.219502753900002,197.477085689961,10.139727227,123.0096,7.0564,10.42,21.6860462661
603606.SH,东方电缆,电力设备,电网设备,线缆部件及其他,上交所主板A股,,2026-08-05,2026-06-30,2026Q2,57.9955253202,30.8480996014,11.2732,5.647859583200001,5.5941124614,21.028136580973,-1.5731095532,48.2773,2.7096,6.65,19.4380150456
002145.SZ,钛能化学,基础化工,化学原料,钛白粉,深交所主板A股,,2026-08-05,2026-06-30,2026Q2,45.5733621966,20.8891244365,8.1604,4.197527722699999,3.6406541722,65.198526173716,3.553659248,41.6973,2.3073,3.43,17.9061500503
600206.SH,有研新材,电子,半导体,半导体材料,上交所主板A股,,2026-08-05,2026-06-30,2026Q2,61.5789814055,50.3538965052,4.5692,1.8333365278,1.4329648655,16.976972517144,-9.504036335,86.3732,0.4985,4.22,7.4200648174
603468.SH,津富士达,汽车,摩托车及其他,其他运输设备,上交所主板A股,,2026-08-05,2026-06-30,2026Q2,30.8759177824,19.1265776408,4.0987,1.8852590555000002,1.844851,-3.478810448988,3.8688894624000003,31.1899,0.227,6.54,13.2746563535
603259.SH,药明康德,医药生物,医疗服务,医疗研发外包,上交所主板A股,,2026-08-04,2026-06-30,2026Q2,288.97478718360003,38.9349828598,155.7848,110.8017366142,105.7217731783,89.393363476529,96.9914238808,282.1361,29.6158,13.19,53.9094753581
600201.SH,生物股份,农林牧渔,动物保健Ⅱ,动物保健Ⅲ,上交所主板A股,,2026-08-04,2026-06-30,2026Q2,7.564404076000001,22.091454375,4.0783,1.0410030101999999,0.8968564791,178.608152559164,0.5102384997,6.3232,0.4417,1.92,53.9137969935
002657.SZ,中科金财,计算机,IT服务Ⅱ,IT服务Ⅲ,深交所主板A股,,2026-08-04,2026-06-30,2026Q2,3.0923227694,15.7272663933,0.4611,-1.4322676215,-1.5834895257,-87.182094776542,-4.4318177409,2.8506,0.0158,-8.61,14.9118713791
000603.SZ,盛达资源,有色金属,贵金属,白银,深交所主板A股,,2026-08-01,2026-06-30,2026Q2,11.5160417951,27.0844234537,7.9629,3.9005994725,3.8241471394,417.06428101316,5.7288911134000005,13.7046,1.7239,12.14,69.1464368208
002064.SZ,华峰化学,基础化工,化学纤维,氨纶,深交所主板A股,,2026-08-01,2026-06-30,2026Q2,141.6662509676,16.7264470426,30.918,19.827948839,19.7276569979,118.109173080157,13.729036603099999,133.5553,6.5587,7.03,21.8245393526
600641.SH,先导基电,电子,半导体,半导体材料,上交所主板A股,,2026-08-01,2026-06-30,2026Q2,11.466928427200001,64.0557371166,2.2901,2.1013044565,-1.1246810361,-9471.93540622776,-11.520820043299999,12.1582,0.9689,2.54,19.9716152973
002592.SZ,ST八菱,汽车,汽车零部件,底盘与发动机系统,深交所风险警示板A股,,2026-07-31,2026-06-30,2026Q2,3.6949060323,30.4204098249,0.9212,0.5770718713,0.4378652179,-20.691746523138,0.0396996509,2.3443,0.1749,5.99,24.9323904924
002533.SZ,金杯电工,电力设备,电网设备,线缆部件及其他,深交所主板A股,,2026-07-31,2026-06-30,2026Q2,118.6149956792,27.0656715511,11.5103,3.1690724148,2.7297736629,0.768902189626,-16.697533755,109.3811,0.8685,6.85,9.7039397444
601059.SH,信达证券,非银金融,证券Ⅱ,证券Ⅲ,上交所主板A股,,2026-07-31,2026-06-30,2026Q2,24.3500318748,19.525880521,,10.9741243682,10.9053257621,6.968866646644,6.3878609336,,,4.62,
001359.SZ,平安电工,基础化工,塑料,膜材料,深交所主板A股,,2026-07-31,2026-06-30,2026Q2,6.860428028099999,20.2685401488,2.4142,1.2451873807,1.2086124547,-6.353844890576,1.2888751801,5.6214,1.0177,6.04,35.1895083049
002138.SZ,顺络电子,电子,元件,被动元件,深交所主板A股,,2026-07-31,2026-06-30,2026Q2,38.5850264234,19.6724390978,12.9601,4.4710788672,4.335916811600001,-6.212139069787,6.263961731799999,31.7035,4.2812,6.78,33.588309397
600110.SH,诺德股份,电力设备,电池,锂电池,上交所主板A股,,2026-07-31,2026-06-30,2026Q2,64.3296233754,113.3287576188,5.8924,1.029061266,0.5052825153,159.58905631762,-10.9413193432,101.7876,5.1311,1.77,9.159727711
603929.SH,亚翔集成,建筑装饰,专业工程,其他专业工程,上交所主板A股,,2026-07-31,2026-06-30,2026Q2,25.4772918794,51.3555104102,6.1781,4.904161949700001,4.9022693742,205.75210227928,-1.3096842925,21.5266,0.0316,20.91,24.2492882778
605499.SH,东鹏饮料,食品饮料,饮料乳品,软饮料,上交所主板A股,,2026-07-31,2026-06-30,2026Q2,124.43036555290001,15.8933393179,60.1806,28.668018583400002,25.975993845799998,14.408341378981,24.926009741999998,133.0922,11.3516,19.03,48.3648973261
600236.SH,桂冠电力,公用事业,电力,水力发电,上交所主板A股,,2026-07-31,2026-06-30,2026Q2,57.163831595699996,37.5916562809,32.0878,17.5897301931,17.807409418699997,49.695514597317,38.029168964,60.7266,5.3264,9.0622,56.1330934976
600663.SH,陆家嘴,房地产,房地产开发,商业地产,上交所主板A股,,2026-07-30,2026-06-30,2026Q2,80.9846418329,22.7478103144,46.9099,11.0815549241,11.125229537400001,34.355355855356,54.0729661325,74.3086,6.8794,4.36,57.9244607449
600711.SH,盛屯矿业,有色金属,工业金属,铜,上交所主板A股,,2026-07-30,2026-06-30,2026Q2,192.6435810481,39.5572034727,44.0577,18.040779628499998,19.133376151700002,64.626590630889,22.849784021399998,196.485,13.6682,10.471,22.8700584917
600885.SH,宏发股份,电力设备,电网设备,电网自动化设备,上交所主板A股,,2026-07-30,2026-06-30,2026Q2,110.2204326808,32.0470131211,36.0165,11.5595472838,11.0246707247,18.967395728512,1.1415395073999999,108.2686,7.3837,8.82,32.6768165247
601168.SH,西部矿业,有色金属,工业金属,铜,上交所主板A股,,2026-07-30,2026-06-30,2026Q2,394.42827672,24.7432887685,94.2949,41.69335166,42.1094957,129.653865404573,83.49299931,476.3781,100.3171,20.41,23.9067381944
000933.SZ,神火股份,有色金属,工业金属,铝,深交所主板A股,,2026-07-28,2026-06-30,2026Q2,247.9085761936,21.3544213506,89.6763,47.813773053999995,47.8531122137,138.066994361383,72.0045611433,269.8292,2.4371,18.41,36.1731390551
603155.SH,新亚强,基础化工,化学制品,有机硅,上交所主板A股,,2026-07-28,2026-06-30,2026Q2,4.0909941860000005,27.3043331195,0.9823,0.7224078589,0.5624136323,27.361962581031,0.6158451164000001,2.1502,0.1938,3.14,24.010696663
002848.SZ,高斯贝尔,家用电器,黑色家电,彩电,深交所主板A股,,2026-07-28,2026-06-30,2026Q2,3.3006707119,235.5331905234,0.1883,-0.0524171652,-0.0721015749,78.515017798633,-0.0499351501,5.9993,0.1437,-7.05,5.7045458404
002458.SZ,益生股份,农林牧渔,养殖业,肉鸡养殖,深交所主板A股,,2026-07-23,2026-06-30,2026Q2,16.9676287675,28.4362690386,4.7585,3.0758669393,3.0652126026,9002.54799737611,4.605040342900001,17.4297,1.207,6.86,28.0446409266
603162.SH,海通发展,交通运输,航运港口,航运,上交所主板A股,,2026-07-21,2026-06-30,2026Q2,34.7055626814,92.7753444935,6.8072,5.2345675705,5.2120969466,507.248174355546,7.2177220452999995,33.9537,6.7016,11.16,19.6142461216
001339.SZ,智微智能,计算机,计算机设备,其他计算机设备,深交所主板A股,,2026-07-18,2026-06-30,2026Q2,30.495931796399997,56.6420641839,12.0528,3.8846076992,3.7244508776,324.602016868077,9.676945439199999,41.6006,0.5223,15.58,39.5226032694
