# GoalTracker 财报跟踪（全市场 2026 中报：披露日期抓取 + earnings 目录补充 + 分类地图点名补抓缺失代码）
股票代码,公司名称,行业,行业二级,行业三级,板块,林奇类型,披露日期,报告期,季度,营业收入,营收同比,毛利润,净利润,扣非净利润,扣非净利同比,经营现金流,销售收现,资本开支,ROE,毛利率
600337.SH,ST美克,轻工制造,家居用品,成品家居,上交所风险警示板A股,,2026-08-31,2026-06-30,2026Q2,9.0096045633,-39.9510792031,2.1181,-5.014987737799999,-4.4151286101,-39.25002496767,0.7133424720999999,9.6295,0.1684,-141.07,23.5090632194
600338.SH,西藏珠峰,有色金属,工业金属,铅锌,上交所主板A股,,2026-08-19,2026-06-30,2026Q2,16.2586533604,44.8266679355,11.5025,3.5507312125999997,3.5837004879000003,18.84774695594,6.0538641649,18.9092,3.2518,7.7,70.7471029281
600339.SH,中油工程,石油石化,油服工程,油气及炼化工程,,,2026-08-27,2026-06-30,2026Q2,384.2705132136,5.8984190474,30.6735,3.6540908157999996,3.5089988626,-18.768663196784,40.2449006323,491.5055,0.9558,1.36,7.9822688072
600340.SH,*ST华幸,房地产,房地产开发,产业地产,,,2026-08-29,2026-06-30,2026Q2,16.5706199142,-42.9160052818,1.9352,-46.91964035229999,-37.1391933171,51.80050613431,-9.5085477692,26.6172,0.0565,,11.6786733159
600343.SH,航天动力,机械设备,通用设备,其他通用设备,,,2026-08-29,2026-06-30,2026Q2,2.6221039185,-19.9755826815,0.2325,-0.5689202498,-0.5884841645000001,13.119462981973,-0.9077495659,2.4345,0.3205,-4.48935,8.8671677831
600345.SH,长江通信,通信,通信设备,其他通信设备,,,2026-08-25,2026-06-30,2026Q2,2.9201545136,0.6651129068,0.3922,4.4640454403,2.2767275069,799.304914793383,-2.4531502805,2.362,0.4433,11.09,13.4294202164
600346.SH,恒力石化,石油石化,炼化及贸易,炼油化工,上交所主板A股,,2026-08-20,2026-06-30,2026Q2,982.5770161102,-5.4701076371,137.4682,72.0575307278,53.356755,132.345977058794,34.9988974574,1060.4853,21.535,10.29,13.9588598285
600348.SH,华阳股份,煤炭,煤炭开采,动力煤,,,2026-08-27,2026-06-30,2026Q2,99.20997063879999,-11.731713938,42.7576,10.6152874417,10.3266828412,25.306583109534,6.9903378762,120.3771,22.4514,3.82,43.0980764017
600350.SH,山东高速,交通运输,铁路公路,高速公路,,,2026-08-27,2026-06-30,2026Q2,109.6395369656,2.0962454998,36.71,15.775331881700001,15.7160912054,-5.728726924193,35.5322984408,112.4045,17.3344,4.07,33.4824124363
600351.SH,亚宝药业,医药生物,中药Ⅱ,中药Ⅲ,上交所主板A股,,2026-08-01,2026-06-30,2026Q2,11.4494650315,0.486045041,6.181,1.7759648726,1.7928346783000002,12.27562553635,3.5286178553,10.79,0.1506,6.25,53.9852018867
600352.SH,浙江龙盛,基础化工,化学制品,纺织化学制品,上交所主板A股,,2026-08-26,2026-06-30,2026Q2,72.938500032,12.1251204719,25.4429,10.0401639488,7.4300463453,27.505617290443,17.987861091099997,,3.0237,3.06,34.8827213914
600353.SH,旭光电子,电子,其他电子Ⅱ,其他电子Ⅲ,上交所主板A股,,2026-08-27,2026-06-30,2026Q2,9.1609731368,16.8034554291,1.9432,0.712609389,0.6480896357,7.546856432178,-0.4346767504,,0.1004,3.71,21.2113804918
600354.SH,敦煌种业,农林牧渔,种植业,种子,上交所主板A股,,2026-08-28,2026-06-30,2026Q2,8.681464846499999,20.9250664023,4.22,1.4467153613,1.4191296501,188.205745994913,0.1960793481,3.8743,0.0818,18.7,48.6089446265
600356.SH,恒丰纸业,轻工制造,造纸,特种纸,上交所主板A股,,2026-08-26,2026-06-30,2026Q2,13.860829714000001,2.423434,2.7434,1.1198013065,1.1159842596,30.710125884415,3.3072652512,,1.0274,4.01,19.7921620834
600358.SH,国旅联合,传媒,广告营销,营销代理,上交所主板A股,,2026-08-29,2026-06-30,2026Q2,2.4497369724,26.0576508708,0.1586,-0.062148782699999995,-0.1444691887,9.343799495566,-0.6594215026,2.3833,,-12.23,6.4757960298
600359.SH,新农开发,农林牧渔,种植业,其他种植业,,,2026-08-27,2026-06-30,2026Q2,1.9553836082,-31.1313854207,0.5959,0.1857113932,0.1787167494,-21.921833385448,-0.25902180760000004,1.2506,0.2861,2.81,30.4724771652
600360.SH,华微电子,电子,半导体,分立器件,上交所主板A股,,2026-08-26,2026-06-30,2026Q2,13.258790199000002,6.2846527919,2.8242,1.178498916,1.1789230962000001,3.310399938582,0.5651654239,8.5998,1.4301,3.35,21.3009438728
600361.SH,创新新材,有色金属,工业金属,铝,,,2026-08-27,2026-06-30,2026Q2,435.4316822417,11.2469446242,12.4218,3.9606906667,3.3110921510000004,7.617652056309,9.1488558652,490.457,4.949,3.59,2.8527553856
600362.SH,江西铜业,有色金属,工业金属,铜,上交所主板A股,,2026-08-26,2026-06-30,2026Q2,3071.54938743,19.5346627106,178.8733,86.31822608,75.56196885,73.729279814957,58.14230993,,23.0726,10.22,5.8235527637
600363.SH,联创光电,电子,消费电子,消费电子零部件及组装,,,2026-08-29,2026-06-30,2026Q2,13.2400236756,-19.6376513132,2.1264,1.66657439,1.5434175298,-34.974170720526,-14.644605821199999,12.5635,0.994,3.67,16.060057913
600365.SH,ST通葡,食品饮料,非白酒,其他酒类,,,2026-08-25,2026-06-30,2026Q2,2.9629227655,-22.9297260023,0.5439,-0.3048103364,-0.2455375566,-38.38521951207,-1.1459279096,1.8662,0.0226,-14.08,18.3569778306
600366.SH,宁波韵升,有色金属,金属新材料,磁性材料,上交所主板A股,,2026-08-18,2026-06-30,2026Q2,33.366606611,42.0220388493,6.9327,2.7409538525999997,2.3786629112999997,168.458224777248,2.0502683497,33.5794,0.7057,4.29,20.7774458297
600367.SH,红星发展,基础化工,化学原料,无机盐,上交所主板A股,,2026-08-22,2026-06-30,2026Q2,10.5936361412,-1.9922850348,2.7869,0.8422948074,0.7814126443000001,0.728765492219,1.4427385262,9.392,0.8604,3.37,26.3068559856
600368.SH,五洲交通,交通运输,铁路公路,高速公路,上交所主板A股,,2026-08-22,2026-06-30,2026Q2,6.2521064094000005,-8.5259571379,3.7327,3.1388519621,2.9554604833999996,-3.367767483484,3.9769880662,6.4401,11.0398,4.28,59.7028814559
600369.SH,西南证券,非银金融,证券Ⅱ,证券Ⅲ,,,2026-08-25,2026-06-30,2026Q2,20.6928146666,37.6721820818,,6.0452787698,5.8598582455,47.099786496537,-17.1539841738,,,2.29,
600370.SH,*ST三房,基础化工,化学纤维,涤纶,,,2026-08-28,2026-06-30,2026Q2,96.6935476132,8.7846869845,3.1778,0.049305035899999995,-0.45669216549999997,83.056349119346,-3.1724884987,108.4505,1.0271,0.1,3.2864690218
600371.SH,万向德农,农林牧渔,种植业,种子,上交所主板A股,,2026-08-12,2026-06-30,2026Q2,0.9947487184999999,-15.1362128656,0.2634,0.13801608699999998,0.1147307466,-52.193387206673,-0.1631164054,0.6574,0.1043,2.6151,26.4777070733
600372.SH,中航机载,国防军工,航空装备Ⅱ,航空装备Ⅲ,,,2026-08-27,2026-06-30,2026Q2,109.69584392819999,-1.8847352589,28.4931,6.0689227396000005,5.4787377077,-5.444752047334,-11.710483444200001,109.4253,9.1246,1.58,25.9746284249
600373.SH,中文传媒,传媒,出版,大众出版,上交所主板A股,,2026-08-27,2026-06-30,2026Q2,30.900971309899997,-12.3894569766,10.0427,2.8857587177,-1.0734372916,-606.397759405796,-5.398192226900001,26.8691,0.2819,1.61,32.4995258051
600375.SH,汉马科技,汽车,商用车,商用载货车,上交所主板A股,,2026-08-22,2026-06-30,2026Q2,38.313404990900004,34.5643042731,2.8411,0.3321126836,0.028866975099999997,110.245643484267,1.9116129102000001,19.9172,0.031,0.98,7.4155008107
600376.SH,首开股份,房地产,房地产开发,住宅开发,上交所主板A股,,2026-08-25,2026-06-30,2026Q2,116.2773560932,-35.5413059316,7.3948,-18.3735210791,-18.359061836,2.11308336188,10.2338625552,42.9107,1.3655,-86.36,6.3595836352
600377.SH,宁沪高速,交通运输,铁路公路,高速公路,上交所主板A股,,2026-08-28,2026-06-30,2026Q2,92.9309924408,-1.1973874342,32.1527,25.0332866616,24.8780712716,3.375079892026,36.0291823406,64.0444,41.4655,5.86,34.5984855934
600378.SH,昊华科技,基础化工,化学制品,氟化工,上交所主板A股,,2026-08-27,2026-06-30,2026Q2,96.89886634690001,24.8663648028,23.7701,9.009303219400001,8.860028309199999,43.090988709153,12.337191647000001,84.9827,3.4073,4.84,24.5308067031
600379.SH,宝光股份,电力设备,电网设备,输变电设备,上交所主板A股,,2026-08-20,2026-06-30,2026Q2,7.001766523500001,9.5568950579,1.5314,0.3869442799,0.3885894411,8.613962179311,0.2676973976,7.2136,0.2203,4.8807,21.8710883683
600380.SH,健康元,医药生物,化学制药,化学制剂,,,2026-08-25,2026-06-30,2026Q2,65.8279594002,-16.6558323316,38.6408,6.4765414646,6.0392451104,-21.549204934547,20.4247850151,79.3088,3.4328,4.21,58.6996943217
600381.SH,*ST春天,食品饮料,食品加工,保健品,上交所风险警示板A股,,2026-08-31,2026-06-30,2026Q2,0.5909903555,-52.6733679673,0.2485,-0.36095765469999996,-0.38372574,-2046.5122740381,-0.2264534991,0.5832,0.0406,-3.69,42.0453507045
600382.SH,广东明珠,钢铁,冶钢原料,铁矿石,,,2026-08-27,2026-06-30,2026Q2,4.0614936015,8.6086949636,2.1334,1.0270569168,1.0998861568,-7.393503313338,1.9068389513,4.5707,0.1226,3.3,52.5283572652
600383.SH,金地集团,房地产,房地产开发,住宅开发,上交所主板A股,,2026-08-29,2026-06-30,2026Q2,125.41293757049999,-20.0084668163,21.1738,-27.5206925868,-31.2672599761,11.924786655887,7.8683037862,83.8989,0.9725,-6.24,16.8804563529
600386.SH,北巴传媒,汽车,汽车服务,汽车经销商,,,2026-08-27,2026-06-30,2026Q2,12.9946464055,-32.4542970936,1.9391,-0.25622294100000004,-0.26671898969999996,-833.149487907904,1.4570564083000002,15.5123,0.2979,-1.54,14.921934105
600388.SH,紫金龙净,环保,环保设备Ⅱ,环保设备Ⅲ,上交所主板A股,,2026-08-15,2026-06-30,2026Q2,53.8417827275,14.961927713,13.7289,5.5690510724,5.2229020660000005,25.420445501331,-0.6203716404999999,37.033,12.1567,5.02,25.4986118392
600389.SH,江山股份,基础化工,农化制品,农药,,,2026-08-25,2026-06-30,2026Q2,37.6000361671,11.9351359522,6.3141,3.4929986766,2.5892810203,-6.518192476028,0.011852136299999998,27.9765,3.6619,8.37,16.7927585703
600390.SH,五矿资本,非银金融,多元金融,金融控股,,,2026-08-27,2026-06-30,2026Q2,32.3040863003,-3.0,25.4774,10.751413698599999,11.007544169700001,109.608461753745,6.4233632886,9.7682,0.2138,2.54,5.4305978288
600391.SH,航发科技,国防军工,航空装备Ⅱ,航空装备Ⅲ,,,2026-08-27,2026-06-30,2026Q2,17.0273678409,2.6534843846,2.845,0.060460660199999995,-0.027407551699999998,-147.837869481478,2.2192467962,18.5581,1.9496,0.34,16.7083175896
600392.SH,盛和资源,有色金属,小金属,稀土,上交所主板A股,,2026-08-29,2026-06-30,2026Q2,87.5901892189,41.7648611587,11.0736,8.8661557386,8.7690901333,141.231820534558,-6.3768686414,100.829,2.5324,6.8,12.6425008214
600395.SH,盘江股份,煤炭,煤炭开采,焦煤,上交所主板A股,,2026-08-22,2026-06-30,2026Q2,48.4532702128,-5.9520766476,14.1282,0.63407056,0.7566228473000001,512.056612215611,11.167884313699998,50.3807,19.7872,0.594,29.1583642597
600396.SH,华电辽能,公用事业,电力,火力发电,上交所主板A股,,2026-08-26,2026-06-30,2026Q2,22.474700880100002,11.0479339859,5.3337,1.0508417381,1.030676862,24.582768041241,2.1674331041999997,21.0994,4.7986,7.4,23.7320410494
600397.SH,江钨装备,机械设备,专用设备,能源及重型设备,上交所主板A股,,2026-08-31,2026-06-30,2026Q2,1.2123512326,-93.7251584467,0.4463,0.0120735476,0.0109260928,100.373303947902,0.357013431,1.7933,0.0212,0.63,36.8101161446
600398.SH,海澜之家,纺织服饰,服装家纺,非运动服装,上交所主板A股,,2026-08-29,2026-06-30,2026Q2,124.1976104169,7.3811035049,57.1126,14.87862698,14.3727483319,-8.237680444994,26.567021928600003,136.608,2.1015,8.09,45.9852959378
600399.SH,抚顺特钢,钢铁,特钢Ⅱ,特钢Ⅲ,上交所主板A股,,2026-08-20,2026-06-30,2026Q2,41.9566887859,9.7500682558,1.1018,-2.525194127,-2.6250427342,7.023973039077,-8.885559970800001,30.8409,1.1751,-4.69,2.6260650554
600400.SH,红豆股份,纺织服饰,服装家纺,非运动服装,,,2026-08-29,2026-06-30,2026Q2,10.2850648129,-10.7918525898,3.872,-0.9439404614,-0.933684015,18.22429920048,0.2561429957,12.1873,0.0522,-7.04,37.6472967817
600403.SH,大有能源,煤炭,煤炭开采,动力煤,,,2026-08-25,2026-06-30,2026Q2,21.6044838757,12.5102924473,1.5929,-6.4294307161,-6.4359800713,25.860790370701,-1.1113635626,23.9483,0.5658,-18.87,7.3729421983
600405.SH,动力源,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ,上交所主板A股,,2026-08-20,2026-06-30,2026Q2,2.1881192846,8.9375596366,0.4866,-0.5408513674000001,-0.5786251847,38.56005593193,-0.3004980842,1.8593,0.0986,-136.66,22.2368663411
600406.SH,国电南瑞,电力设备,电网设备,电网自动化设备,上交所主板A股,,2026-08-27,2026-06-30,2026Q2,277.6719052975,14.5359559071,70.3601,30.726888262800003,29.2528547878,4.314662357541,5.911095917999999,308.2643,7.5433,5.73,25.3392957491
600408.SH,安泰集团,煤炭,焦炭Ⅱ,焦炭Ⅲ,上交所主板A股,,2026-08-22,2026-06-30,2026Q2,25.726465839099998,7.9149053746,0.348,-0.7413818531999999,-0.6583025881,26.223152815086,1.3374886352,27.9812,0.1445,-6.34,1.3528115011
600409.SH,三友化工,基础化工,化学原料,纯碱,上交所主板A股,,2026-08-26,2026-06-30,2026Q2,98.02015007860001,2.5107574973,12.3977,1.6785426604,1.5494778934,235.487401628315,-0.0907908889,,4.2501,1.2,12.6480718954
600410.SH,华胜天成,计算机,IT服务Ⅱ,IT服务Ⅲ,上交所主板A股,,2026-08-27,2026-06-30,2026Q2,25.0146489527,10.5706323596,2.7021,-2.4503879695,-2.9752839274,-257.132026903152,2.3530236115000003,25.298,0.386,-5.71,10.8020786316
600415.SH,小商品城,商贸零售,一般零售,商业物业经营,上交所主板A股,,2026-08-26,2026-06-30,2026Q2,102.8154297996,33.3049494265,29.8621,19.7920021015,18.2315338274,9.290339685311,-1.2879507794,,35.4193,8.28,29.0443909103
600416.SH,湘电股份,电力设备,电机Ⅱ,电机Ⅲ,,,2026-08-29,2026-06-30,2026Q2,22.445550902199997,-11.7734711731,2.8974,0.11365766039999999,-0.13087551960000002,-112.462016600271,-6.406386584600001,17.6095,1.8928,0.12,12.9086653962
600418.SH,江淮汽车,汽车,商用车,商用载货车,上交所主板A股,,2026-08-20,2026-06-30,2026Q2,221.7988151348,14.3442014363,25.1616,-7.489267429400001,-9.908750145199999,-8.216326527103,-52.8792523241,186.6123,14.0161,-6.44,11.1446249201
600419.SH,天润乳业,食品饮料,饮料乳品,乳品,,,2026-08-21,2026-06-30,2026Q2,14.5034598803,3.9320479953,2.6502,0.5424995607,0.18749941690000002,-67.555713744736,2.361745365,15.8669,1.9659,2.19,18.2728192498
600420.SH,国药现代,医药生物,化学制药,化学制剂,,,2026-08-27,2026-06-30,2026Q2,39.4008921523,-19.2219569941,11.6645,2.7558505748,2.5579224259999997,-59.851167855974,0.48277926649999997,35.2123,1.0907,1.99,29.6047082028
600422.SH,昆药集团,医药生物,中药Ⅱ,中药Ⅲ,上交所主板A股,,2026-08-22,2026-06-30,2026Q2,16.4304531373,-50.9735883295,3.1658,-3.6394761306,-3.9029508873000003,-358.299989990203,-5.1402737661,20.9452,0.4624,-7.03,19.2678160696
600423.SH,*ST柳化,基础化工,化学原料,其他化学原料,上交所风险警示板A股,,2026-07-31,2026-06-30,2026Q2,0.7668053512999999,12.8050061592,0.1942,0.14183568189999998,0.14172093189999999,343.034225738196,0.026628702999999997,0.464,0.0089,2.66,25.3215022262
600425.SH,青松建化,建筑材料,水泥,水泥制造,上交所主板A股,,2026-08-18,2026-06-30,2026Q2,15.741050547,-11.0541790036,3.4749,1.2429534905,1.1954203564,18.684939967188,3.8753090436,13.9222,0.4363,1.918,22.0751650617
600426.SH,华鲁恒升,基础化工,农化制品,氮肥,上交所主板A股,,2026-08-20,2026-06-30,2026Q2,171.6248897088,8.8738463081,41.3613,23.5295983815,23.4617846258,50.49011003704,26.9201751954,154.3192,16.5642,6.87,24.0998324414
600428.SH,中远海特,交通运输,航运港口,航运,上交所主板A股,,2026-08-27,2026-06-30,2026Q2,144.4589705849,34.0667335775,33.4608,13.713284824,13.3796028198,60.217510732773,37.5196862029,,9.8684,7.89,23.1628675638
600429.SH,三元股份,食品饮料,饮料乳品,乳品,,,2026-08-25,2026-06-30,2026Q2,34.6828593809,4.1138011647,7.6877,1.8502928318,1.7600401234999998,1.079946946967,1.3578561393000002,33.1423,0.4504,3.8381,22.1658009418
600433.SH,冠豪高新,轻工制造,造纸,特种纸,上交所主板A股,,2026-08-08,2026-06-30,2026Q2,36.3941815759,6.9372494851,3.6586,2.1273202912999998,0.3160654693,153.153650910889,-0.434388784,36.769,2.7152,4.9,10.0527176306
600435.SH,北方导航,国防军工,地面兵装Ⅱ,地面兵装Ⅲ,上交所主板A股,,2026-08-26,2026-06-30,2026Q2,9.298745369099999,-45.3922525207,1.5775,-0.4771348299,-0.5168231543999999,-146.359625483146,4.6674634534,,0.2456,-1.64,16.9642230428
600436.SH,片仔癀,医药生物,中药Ⅱ,中药Ⅲ,上交所主板A股,,2026-08-29,2026-06-30,2026Q2,45.728436215600006,-14.979788971,18.2127,10.929740603499999,10.5458660329,-27.413712349163,16.245446724,44.7706,3.8335,7.26,39.8280258643
600438.SH,通威股份,电力设备,光伏设备,光伏主材,上交所主板A股,,2026-08-27,2026-06-30,2026Q2,343.5695607744,-15.1864553888,-10.5514,-51.1929475054,-52.8296091609,-5.054063615661,1.0896642704000001,326.6242,26.1428,-14.1,-3.0711217261
600439.SH,ST瑞贝卡,纺织服饰,饰品,其他饰品,上交所风险警示板A股,,2026-08-28,2026-06-30,2026Q2,6.4416046388999995,7.7298309679,2.58,0.044971686,0.041183189,-56.400091991858,1.2366986904000001,5.6499,0.0191,0.18,40.0524730208
600444.SH,国机通用,机械设备,专用设备,其他专用设备,上交所主板A股,,2026-08-19,2026-06-30,2026Q2,4.7826803964,16.194316596,0.6069,0.3277983933,0.3135401411,-3.527720063339,-0.9421029256,3.4851,0.0015,4.323,12.6897764391
600446.SH,金证股份,计算机,IT服务Ⅱ,IT服务Ⅲ,上交所主板A股,,2026-08-25,2026-06-30,2026Q2,11.3010830641,-6.4294624418,4.7171,0.1259690571,-0.2383615595,58.846843954319,-10.3917788679,14.354,0.0722,0.35,41.7400913288
600448.SH,华纺股份,纺织服饰,纺织制造,印染,上交所主板A股,,2026-08-22,2026-06-30,2026Q2,14.7828567132,3.6857510613,1.3077,-0.44003816490000003,-0.4802836106,-35.568516206208,0.3614907829,17.4273,0.2427,-4.79,8.8462812728
600449.SH,宁夏建材,建筑材料,水泥,水泥制造,上交所主板A股,,2026-08-26,2026-06-30,2026Q2,15.8556736004,-37.95383945,1.9878,0.5780344871,0.44467350759999996,-41.835390526259,1.0787183749,,0.1517,0.78,12.5366516787
600452.SH,涪陵电力,公用事业,电力,电能综合服务,上交所主板A股,,2026-08-21,2026-06-30,2026Q2,13.0060041875,-8.1721159131,2.6738,2.0669422434,2.0413393619,26.996999419505,3.9879211703,12.8677,1.3959,3.63,20.5584363826
600455.SH,博通股份,计算机,软件开发,垂直应用软件,上交所主板A股,,2026-08-15,2026-06-30,2026Q2,1.5518724749000001,4.363135942,1.0311,0.33694398200000003,0.33621231619999997,13.313262719374,-1.1995775584000001,0.0984,0.625,9.8527,66.4434908974
600456.SH,宝钛股份,有色金属,小金属,其他小金属,上交所主板A股,,2026-08-26,2026-06-30,2026Q2,30.021520916999997,1.1704325258,5.6113,1.4567588769,1.2205873473,-29.248882892781,-1.7865285387,,1.4742,2.0112,18.6908218128
600458.SH,时代新材,综合,综合Ⅱ,综合Ⅲ,,,2026-08-20,2026-06-30,2026Q2,104.6745593849,13.0874937431,16.0113,3.4590767841,3.124249,33.908571394283,-10.876877974600001,100.4038,5.0633,4.29,15.2962414905
600459.SH,贵研铂业,有色金属,小金属,其他小金属,上交所主板A股,,2026-08-21,2026-06-30,2026Q2,226.5184810594,-23.3550231536,10.0342,3.4957095598000003,3.2860993116,12.745297100002,7.1743854980999995,213.1901,1.1206,4.25,4.4297279376
600460.SH,士兰微,电子,半导体,分立器件,,,2026-08-25,2026-06-30,2026Q2,72.6192757724,14.6179876256,13.479,5.1592465348,2.7074338849,0.668259572452,2.9222054595999998,42.7615,6.401,4.23,18.5611580065
600461.SH,洪城环境,环保,环境治理,水务及水治理,上交所主板A股,,2026-08-27,2026-06-30,2026Q2,34.0068786437,-7.7721800568,12.5858,5.8142228166,5.6808826977999995,-6.101640256691,5.6936141757000005,30.6254,4.7053,5.71,37.0095263601
600463.SH,空港股份,房地产,房地产开发,产业地产,上交所主板A股,,2026-08-26,2026-06-30,2026Q2,3.7259812633999996,43.5258078864,0.6213,-0.3333757587,-0.3276311184,39.053706397101,-0.6330934312,,0.0016,-3.86,16.6742246641
600467.SH,好当家,农林牧渔,渔业,水产养殖,上交所主板A股,,2026-08-07,2026-06-30,2026Q2,8.0306352911,12.9928284396,1.3793,0.2997880461,0.17185899079999997,-11.637281267875,1.0766942244,9.1523,0.9946,0.87,17.1759331249
600468.SH,百利电气,电力设备,电网设备,配电设备,上交所主板A股,,2026-08-26,2026-06-30,2026Q2,12.2975118486,19.4051402418,2.1873,0.4170484695,0.37973808189999997,-30.895839997306,-1.4744360294999999,9.5453,0.2738,2.05,17.7861677836
600469.SH,风神股份,汽车,汽车零部件,轮胎轮毂,上交所主板A股,,2026-08-29,2026-06-30,2026Q2,37.9983714464,8.0218186935,5.4259,1.0634783147,1.0513305609999999,14.545066946231,-0.5258485009,34.8338,1.818,2.41,14.2791719549
600470.SH,六国化工,基础化工,农化制品,磷肥及磷化工,上交所主板A股,,2026-08-26,2026-06-30,2026Q2,29.5521267162,-6.3319316753,1.4899,-1.7068732409,-1.7518534846,-16.286637456258,-5.6309723996,,8.8752,-11.16,5.0414689156
600475.SH,华光环能,公用事业,电力,热力服务,上交所主板A股,,2026-08-26,2026-06-30,2026Q2,35.8688232715,-18.784662123,8.0165,2.8195048661,2.6810079971,3.78611097445,0.1049338558,,2.31,3.3,22.3495749541
600476.SH,*ST湘邮,计算机,IT服务Ⅱ,IT服务Ⅲ,上交所风险警示板A股,,2026-08-22,2026-06-30,2026Q2,2.0630883952000003,-19.6473168031,0.349,0.0346515511,0.0102525049,105.956843544687,-0.6014446421999999,2.0111,0.0001,,16.9140258562
600477.SH,杭萧钢构,建筑装饰,专业工程,钢结构,上交所主板A股,,2026-08-17,2026-06-30,2026Q2,29.7225089936,-37.5516748785,4.5362,0.8166248295,0.634012,-12.000344219268,0.667537579,30.8106,0.347,1.638,15.2619519522
600478.SH,科力远,电力设备,电池,锂电池,,,2026-08-25,2026-06-30,2026Q2,24.793371481799998,36.1136273935,3.7476,0.5650364193999999,0.4957170546,4.824520907731,-4.1290867875999995,25.5229,1.4422,1.94,15.1151306427
600479.SH,千金药业,医药生物,中药Ⅱ,中药Ⅲ,上交所主板A股,,2026-08-26,2026-06-30,2026Q2,19.1829937344,5.5170931912,9.5301,1.8084623717,1.7612525741999998,49.388171419567,0.5306583838000001,,0.321,5.8,49.6800210361
600480.SH,凌云股份,汽车,汽车零部件,其他汽车零部件,,,2026-08-25,2026-06-30,2026Q2,96.76713924209999,4.493295109,16.0619,3.0423879326,2.7382286805000002,-26.722194824571,5.7108473555999995,70.6451,2.0883,3.69,16.5985055454
600481.SH,双良节能,电力设备,光伏设备,硅料硅片,,,2026-08-28,2026-06-30,2026Q2,30.7027951654,-30.0302624332,-2.7317,-7.657188242999999,-8.6708083288,-43.764080759162,8.1894201971,25.5445,2.5555,-19.81,-8.8972476427
600482.SH,中国动力,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ,上交所主板A股,,2026-08-31,2026-06-30,2026Q2,308.4209940447,11.5416206181,57.1572,13.1209313308,12.6705810078,46.454223913789,68.3305080093,366.3844,3.9153,3.21,18.5322100253
600483.SH,福能股份,公用事业,电力,电能综合服务,上交所主板A股,,2026-08-22,2026-06-30,2026Q2,65.57658783779999,2.958172986,18.2639,13.2822273776,13.0634853836,-0.789390019227,16.7784488494,67.9769,17.9517,4.93,27.8512126459
600486.SH,扬农化工,基础化工,农化制品,农药,上交所主板A股,,2026-08-25,2026-06-30,2026Q2,66.05877425850001,5.9734510307,15.2023,7.8983786586,7.8754526171000006,-1.047240235374,14.3876550546,63.7746,3.1034,6.69,23.013233113
600487.SH,亨通光电,通信,通信设备,通信线缆及配套,上交所主板A股,,2026-08-27,2026-06-30,2026Q2,420.258971443,31.1319208289,70.4678,31.1962074628,31.514837953,100.618967296457,-8.6479424474,444.8562,19.6831,9.43,16.7677104602
600488.SH,津药药业,医药生物,化学制药,原料药,上交所主板A股,,2026-08-26,2026-06-30,2026Q2,13.1305717163,-17.3333214363,5.4447,0.4317351275,0.42868111729999997,-63.236396636828,1.9177830286000002,,0.1771,1.41,41.4660927615
600489.SH,中金黄金,有色金属,贵金属,黄金,上交所主板A股,,2026-08-28,2026-06-30,2026Q2,429.81535201279996,22.5680554876,88.828,43.5677196392,43.1639005102,45.968036069237,16.4103188667,,13.2947,13.4,20.6665566188
600490.SH,鹏欣资源,有色金属,工业金属,铜,上交所主板A股,,2026-08-26,2026-06-30,2026Q2,20.896317805,59.5593967589,6.3633,2.2465921167,2.2561243676,56.427409281314,6.334091305199999,,1.2557,3.53,30.4518702825
600491.SH,ST龙元,建筑装饰,房屋建设Ⅱ,房屋建设Ⅲ,上交所风险警示板A股,,2026-08-31,2026-06-30,2026Q2,19.3797458273,-26.9125947527,3.2682,-8.0487735582,-8.5360710503,-418.17718845982,9.6423578902,31.0324,0.1294,-12.07,16.8640947999
600493.SH,凤竹纺织,纺织服饰,纺织制造,棉纺,上交所主板A股,,2026-08-29,2026-06-30,2026Q2,4.6557994491,9.1914406636,0.6091,0.0129321163,-0.0193603599,-174.790079237148,0.5316926194,4.4441,0.2114,0.1152,13.0819056009
600495.SH,晋西车轴,机械设备,轨交设备Ⅱ,轨交设备Ⅲ,上交所主板A股,,2026-08-12,2026-06-30,2026Q2,6.6329803246,9.113698721,0.8776,0.19775002309999998,0.0202830925,351.025865372854,1.2812650527,6.2034,0.168,0.6,13.2311689007
600496.SH,精工钢构,建筑装饰,专业工程,钢结构,上交所主板A股,,2026-08-26,2026-06-30,2026Q2,96.65892835129999,-2.4710992247,11.4107,3.6783781727,2.4323147625,-19.561780679684,-2.642836747,,0.8757,3.95,11.8051567773
600497.SH,驰宏锌锗,有色金属,工业金属,铅锌,上交所主板A股,,2026-08-26,2026-06-30,2026Q2,138.3721947649,30.7773007641,30.4949,15.903237412000001,16.963050343699997,84.529903698453,22.7458084881,,6.522,9.41,22.0383461988
600498.SH,烽火通信,通信,通信设备,通信网络设备及器件,,,2026-08-27,2026-06-30,2026Q2,123.76358422879998,11.3300147367,26.485,1.9279969278,1.8803929405000002,-33.209585165912,5.091283889800001,147.3939,6.4824,1.09,21.399646933
